index,is_init,is_goal
0,True,False
1,False,True
2,False,False
3,False,False
4,False,False
5,False,True
6,True,False
7,False,False
8,False,False
9,False,False
10,True,False
11,False,True
12,False,False
13,False,False
14,False,False
15,True,False
16,False,True
17,False,False
18,False,False
19,False,False
20,False,True
21,True,False
22,False,False
23,False,False
24,False,False
25,True,False
26,False,False
27,True,False
28,False,False
29,False,False
30,True,False
31,False,False
32,False,False
33,False,False
34,False,False
35,True,False
36,False,False
37,False,False
38,False,False
39,True,False
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,True,False
