0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
1,0,9
1,1,10
1,2,11
1,3,12
1,4,13
1,5,14
1,6,15
1,7,16
1,8,17
2,0,18
2,1,19
2,2,20
2,3,21
2,4,22
2,5,23
2,6,24
2,7,25
2,8,26
3,0,27
3,1,28
3,2,29
3,3,30
3,4,31
3,5,32
3,6,33
3,7,34
3,8,35
4,0,36
4,1,37
4,2,38
4,3,39
4,4,40
5,0,41
5,1,42
5,2,43
5,3,44
5,4,45
6,0,46
6,1,47
6,2,48
6,3,49
6,4,50
7,0,51
7,1,52
7,2,53
7,3,54
7,4,55
8,0,56
8,1,57
8,2,58
8,3,59
8,4,60
9,0,61
9,1,62
9,2,63
9,3,64
9,4,65
10,0,66
10,1,67
10,2,68
10,3,69
10,4,70
11,0,71
11,1,72
11,2,73
11,3,74
11,4,75
