source,destination
13,143
1,31
1,40
1,49
2,57
0,5
9,127
3,86
2,66
0,14
10,134
6,112
2,75
0,23
4,94
1,33
1,42
1,51
8,121
2,59
0,7
9,129
3,88
2,68
0,16
11,135
6,114
4,96
5,103
1,35
1,44
8,123
0,0
3,81
2,61
0,9
14,145
3,90
11,137
4,98
7,115
1,28
1,37
1,46
8,125
2,54
0,2
3,83
6,109
4,100
7,117
13,142
1,30
1,39
2,56
3,85
6,111
4,93
4,102
7,119
2,77
0,25
1,32
9,128
1,53
3,87
6,113
4,95
2,70
0,18
2,79
5,105
12,138
9,130
14,144
3,89
2,63
0,11
4,97
10,131
2,72
0,20
5,107
12,140
1,48
3,82
14,146
0,4
2,65
0,13
4,99
7,116
10,133
2,74
0,22
1,41
1,50
6,110
2,58
0,6
4,92
2,67
0,15
7,118
2,76
0,24
1,34
1,43
1,52
8,122
2,60
0,8
2,69
0,17
7,120
11,136
2,78
0,26
5,104
1,27
1,36
1,45
8,124
0,1
2,62
0,10
3,91
2,71
0,19
2,80
5,106
13,141
1,29
1,38
12,139
1,47
8,126
2,55
0,3
3,84
2,64
0,12
10,132
2,73
0,21
4,101
5,108
