source,destination
6,137
1,31
1,40
2,48
3,77
2,57
0,5
0,14
8,146
4,94
6,121
6,130
1,24
1,33
7,138
3,70
2,50
3,79
2,59
0,7
0,16
4,87
4,96
6,123
5,103
6,132
1,26
1,35
7,140
2,43
3,72
2,52
0,0
3,81
2,61
0,9
4,89
4,98
9,149
6,125
6,134
1,28
1,37
7,142
5,117
3,65
2,45
3,74
2,54
0,2
3,83
4,91
4,100
6,127
1,21
6,136
1,30
1,39
5,110
5,119
3,67
2,47
3,76
2,56
4,84
4,93
6,120
6,129
1,23
1,32
5,112
3,69
2,49
3,78
4,86
4,95
6,122
0,18
1,25
5,105
7,139
5,114
2,42
3,71
3,80
4,88
4,97
0,11
8,143
0,20
9,151
5,107
5,116
3,64
3,73
3,82
4,90
0,4
4,99
0,13
8,145
5,109
5,118
3,66
1,41
3,75
2,58
0,6
4,92
0,15
8,147
5,102
6,131
5,111
1,34
3,68
9,152
2,51
4,85
2,60
0,8
0,17
9,148
6,124
5,104
6,133
5,113
1,27
1,36
7,141
2,44
2,53
0,1
2,62
0,10
0,19
9,150
6,126
5,106
6,135
5,115
1,29
3,63
1,38
2,46
2,55
0,3
0,12
8,144
4,101
6,128
5,108
1,22
