0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
11,2,24
11,3,25
11,4,26
11,5,27
11,6,28
11,7,29
11,8,30
11,9,31
11,10,32
12,0,33
12,1,34
12,2,35
12,3,36
12,4,37
12,5,38
12,6,39
12,7,40
12,8,41
12,9,42
12,10,43
13,0,44
13,1,45
13,2,46
13,3,47
13,4,48
13,5,49
13,6,50
13,7,51
13,8,52
13,9,53
13,10,54
14,0,55
14,1,56
14,2,57
14,3,58
14,4,59
14,5,60
14,6,61
14,7,62
14,8,63
14,9,64
14,10,65
15,0,66
15,1,67
15,2,68
15,3,69
15,4,70
15,5,71
15,6,72
15,7,73
15,8,74
15,9,75
15,10,76
16,0,77
16,1,78
16,2,79
16,3,80
16,4,81
16,5,82
16,6,83
16,7,84
16,8,85
16,9,86
16,10,87
17,0,88
17,1,89
17,2,90
17,3,91
17,4,92
17,5,93
17,6,94
17,7,95
17,8,96
17,9,97
17,10,98
18,0,99
18,1,100
18,2,101
18,3,102
18,4,103
18,5,104
18,6,105
18,7,106
18,8,107
18,9,108
18,10,109
19,0,110
19,1,111
19,2,112
19,3,113
19,4,114
19,5,115
19,6,116
19,7,117
19,8,118
19,9,119
19,10,120
20,0,121
20,1,122
20,2,123
20,3,124
20,4,125
20,5,126
20,6,127
20,7,128
20,8,129
20,9,130
20,10,131
