index,is_init,is_goal
0,True,False
1,False,True
2,False,False
3,False,False
4,False,True
5,True,False
6,False,False
7,False,False
8,False,True
9,True,False
10,False,False
11,False,False
12,True,False
13,False,True
14,False,False
15,False,False
16,True,False
17,False,True
18,False,False
19,False,False
20,True,False
21,False,True
22,False,False
23,False,False
24,False,False
25,True,False
26,False,False
27,True,False
28,False,False
29,False,False
30,False,False
31,True,False
32,False,False
33,False,False
34,False,False
35,False,False
36,True,False
37,False,False
