index,is_in_good_operators
0,True
1,False
2,False
3,False
4,True
5,False
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,False
14,True
15,False
16,True
17,True
18,True
19,False
20,True
21,True
22,True
23,False
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,True
45,True
46,True
47,True
48,False
49,False
50,True
51,False
52,False
53,True
54,False
55,False
56,True
57,False
58,True
59,False
60,False
61,True
62,False
63,False
64,True
65,False
66,False
67,False
68,True
69,False
70,False
71,True
72,False
73,False
74,True
75,False
76,False
77,True
78,False
79,False
80,True
81,False
82,False
83,True
84,False
85,True
86,False
87,False
88,True
89,False
90,False
91,True
92,False
93,True
94,False
95,False
96,False
97,False
98,False
99,False
100,True
101,False
102,False
103,True
104,False
105,False
106,True
107,False
108,False
109,False
110,False
111,False
112,False
113,True
114,True
115,False
116,False
117,True
118,False
119,False
120,True
121,False
122,False
123,False
124,False
125,False
126,True
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,True
142,False
143,False
144,False
145,False
146,True
147,False
148,False
149,True
150,False
151,False
152,True
153,False
154,False
155,False
156,False
157,False
158,True
159,True
160,False
161,False
162,True
163,False
164,False
165,True
166,False
167,False
168,True
169,False
170,False
171,True
172,False
173,False
174,True
175,False
176,False
177,False
178,False
179,True
180,False
181,False
182,True
183,False
184,False
185,True
186,False
187,True
188,False
189,False
190,True
191,False
192,False
193,True
194,False
195,False
196,True
197,False
198,False
199,True
200,False
201,False
202,True
203,False
204,False
205,False
206,True
207,False
208,False
209,True
210,False
211,False
212,True
213,False
214,True
215,False
216,False
217,False
218,False
219,True
220,False
221,False
222,True
223,False
224,False
225,True
226,False
227,False
228,False
229,False
230,False
231,True
232,False
233,False
234,False
235,True
236,False
237,False
238,True
239,False
240,False
241,True
242,False
243,False
244,False
245,False
246,False
247,False
248,True
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
262,True
263,False
264,True
265,False
266,False
267,True
268,False
269,False
270,True
271,False
272,False
273,False
274,False
275,False
276,True
277,False
278,False
279,False
280,True
281,False
282,False
283,True
284,False
285,False
286,True
287,False
