source,destination
4,64
4,73
7,90
0,5
3,40
3,49
2,32
4,66
12,100
1,8
3,42
2,25
2,34
0,0
5,87
1,10
3,44
2,27
2,36
0,2
4,82
1,12
2,20
2,29
10,97
3,58
4,75
4,84
8,93
2,22
3,51
2,31
11,98
3,60
4,68
4,77
1,7
2,15
2,24
9,94
3,53
2,33
6,88
4,70
4,79
12,101
1,9
2,17
3,46
2,26
3,55
2,35
4,63
4,72
4,81
0,4
1,11
3,39
2,19
3,48
2,28
10,96
3,57
2,37
4,65
4,74
7,91
4,83
0,6
1,13
3,41
2,21
8,92
3,50
2,30
3,59
4,67
4,76
4,85
5,86
2,14
3,43
2,23
3,52
11,99
3,61
4,69
4,78
0,1
2,16
3,45
9,95
3,54
4,62
6,89
4,71
4,80
0,3
3,38
2,18
3,47
3,56
