0,0,0
0,1,1
0,2,2
0,3,3
1,0,4
1,1,5
1,2,6
1,3,7
2,0,8
2,1,9
2,2,10
2,3,11
3,0,12
3,1,13
3,2,14
3,3,15
4,0,16
4,1,17
4,2,18
4,3,19
5,0,20
5,1,21
5,2,22
5,3,23
6,0,24
6,1,25
6,2,26
6,3,27
7,0,28
7,1,29
7,2,30
7,3,31
8,0,32
8,1,33
8,2,34
8,3,35
9,0,36
9,1,37
9,2,38
9,3,39
10,0,40
10,1,41
10,2,42
10,3,43
11,0,44
11,1,45
11,2,46
11,3,47
12,0,48
12,1,49
12,2,50
12,3,51
12,4,52
12,5,53
12,6,54
12,7,55
12,8,56
12,9,57
12,10,58
12,11,59
13,0,60
13,1,61
13,2,62
13,3,63
13,4,64
13,5,65
13,6,66
13,7,67
13,8,68
13,9,69
13,10,70
13,11,71
14,0,72
14,1,73
14,2,74
14,3,75
14,4,76
14,5,77
14,6,78
14,7,79
14,8,80
14,9,81
14,10,82
14,11,83
15,0,84
15,1,85
16,0,86
16,1,87
17,0,88
17,1,89
