source,destination
29,139
12,68
28,122
20,84
0,5
19,82
3,40
29,123
1,15
4,48
29,132
29,141
2,32
26,96
28,115
10,63
17,78
0,7
3,33
30,148
3,42
7,58
29,125
1,17
4,50
29,134
2,25
24,92
30,153
30,169
28,117
8,59
14,72
0,0
0,9
3,35
4,43
29,127
15,73
1,19
4,52
2,27
30,162
25,93
28,110
5,53
28,119
0,2
22,87
11,66
3,37
13,69
1,12
4,45
1,21
30,155
28,103
2,29
18,80
30,164
28,112
28,121
20,83
9,62
6,56
1,14
4,47
27,97
16,76
2,22
30,157
28,105
2,31
30,166
28,114
29,143
23,90
7,57
1,16
30,150
2,24
30,159
28,107
29,136
28,116
30,168
29,145
14,71
21,86
1,18
30,152
28,100
2,26
29,129
28,109
30,161
29,138
12,67
28,118
30,170
0,4
1,11
19,81
1,20
3,39
30,154
28,102
2,28
29,131
28,111
30,163
5,54
29,140
28,120
9,61
26,95
17,77
0,6
1,13
30,147
16,75
3,41
29,124
28,104
30,156
2,30
4,49
29,133
28,113
30,165
24,91
29,142
23,89
10,64
0,8
3,34
27,98
30,149
2,23
29,126
28,106
30,158
4,51
29,135
30,167
29,144
21,85
8,60
0,1
11,65
0,10
3,36
30,151
28,99
4,44
29,128
15,74
28,108
30,160
29,137
18,79
29,146
25,94
0,3
22,88
3,38
6,55
13,70
28,101
4,46
29,130
