index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,False,False
5,False,False
6,False,False
7,True,False
8,False,False
9,False,False
10,False,True
11,False,False
12,False,False
13,False,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,True,False
23,True,False
24,False,False
25,True,False
26,False,False
27,False,False
28,True,False
29,True,False
30,False,False
31,True,False
32,False,False
33,True,False
34,False,False
