source,destination
4,55
7,81
2,39
10,107
5,65
0,5
0,14
1,15
3,49
9,99
12,116
1,24
6,75
4,57
2,32
7,83
2,41
5,67
0,7
1,17
12,118
1,26
6,77
4,59
8,96
2,34
7,85
2,43
11,110
5,69
0,0
0,9
13,122
1,19
1,28
8,98
4,61
2,36
7,87
10,104
11,112
5,71
0,2
1,21
8,91
4,54
2,38
10,106
5,64
1,23
8,93
3,51
2,31
7,82
9,101
2,40
10,108
14,124
5,66
1,22
13,119
1,16
1,25
8,95
3,53
2,33
9,103
6,79
2,42
11,109
14,126
5,68
13,121
0,11
1,18
3,46
8,97
6,72
2,35
11,111
14,128
5,70
7,89
0,4
13,123
0,13
1,20
8,90
3,48
12,115
6,74
2,37
4,56
5,63
11,113
0,6
8,92
3,50
2,30
9,100
12,117
6,76
4,58
7,84
0,8
8,94
3,52
9,102
1,27
6,78
4,60
14,125
7,86
2,44
0,1
13,120
0,10
3,45
1,29
6,80
4,62
14,127
7,88
10,105
0,3
0,12
3,47
12,114
6,73
