index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,False
7,False
8,False
9,False
10,False
11,False
12,False
13,False
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,False
23,False
24,True
25,True
26,False
27,False
28,True
29,True
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,True
49,True
50,False
51,False
52,True
53,True
54,True
55,True
56,True
57,True
58,True
59,True
60,True
61,True
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,True
79,True
80,False
81,False
82,True
83,True
84,False
85,False
86,True
87,True
88,False
89,False
90,True
91,True
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,True
103,True
104,True
105,True
106,True
107,True
108,True
109,True
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,True
129,True
130,False
131,False
132,True
133,True
134,False
135,False
136,True
137,True
138,False
139,False
140,True
141,True
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,True
159,True
160,True
161,True
162,True
163,True
164,True
165,True
166,True
167,True
168,False
169,False
170,True
171,True
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,True
191,True
192,False
193,False
194,True
195,True
196,False
197,False
