source,destination
6,82
4,64
2,39
4,73
7,90
0,5
0,14
1,15
3,49
9,99
1,24
6,84
2,32
4,66
2,41
7,92
11,108
5,76
0,7
1,17
1,26
8,96
2,34
2,43
0,0
5,78
0,9
12,111
1,19
1,28
8,98
4,61
2,36
7,87
10,104
0,2
5,80
1,21
3,58
2,38
10,106
1,23
8,93
3,51
2,31
9,101
2,40
11,107
6,86
4,68
5,75
1,22
1,16
1,25
8,95
3,53
2,33
2,42
11,109
4,70
5,77
0,11
1,18
3,46
8,97
3,55
2,35
10,103
6,81
4,63
4,72
7,89
0,4
0,13
1,20
3,48
3,57
2,37
6,83
4,65
4,74
7,91
0,6
3,50
2,30
9,100
3,59
6,85
4,67
0,8
8,94
12,110
3,52
9,102
1,27
4,60
4,69
2,44
0,1
5,79
0,10
3,45
12,112
3,54
1,29
4,62
4,71
7,88
10,105
0,3
0,12
3,47
3,56
