source,destination
1,31
1,40
2,48
3,77
2,57
0,5
10,125
0,14
5,92
1,24
1,33
8,112
3,70
2,50
9,120
3,79
2,59
0,7
11,126
6,105
0,16
4,87
5,94
1,26
1,35
8,114
2,43
3,72
2,52
0,0
3,81
2,61
0,9
11,128
4,89
5,96
1,28
1,37
3,65
2,45
8,116
3,74
2,54
0,2
10,122
3,83
6,100
4,91
7,108
13,133
1,21
1,30
1,39
3,67
2,47
3,76
2,56
6,102
4,84
7,110
1,23
1,32
3,69
2,49
9,119
3,78
6,104
4,86
0,18
1,25
8,113
2,42
12,129
3,71
9,121
3,80
4,88
0,11
0,20
5,98
3,64
12,131
3,73
3,82
4,90
0,4
7,107
10,124
0,13
13,132
3,66
1,41
3,75
6,101
2,58
0,6
7,109
0,15
13,134
5,93
1,34
3,68
9,118
6,103
2,51
4,85
2,60
0,8
7,111
11,127
0,17
5,95
1,27
1,36
8,115
2,44
2,53
0,1
2,62
0,10
0,19
5,97
1,29
3,63
12,130
1,38
8,117
2,46
2,55
0,3
7,106
10,123
0,12
5,99
1,22
