source,destination
12,123
4,64
6,91
8,110
2,39
4,73
7,99
10,116
0,5
5,83
0,14
1,15
3,49
15,133
1,24
2,32
4,66
2,41
7,101
11,117
5,76
0,7
5,85
1,17
16,134
1,26
2,34
2,43
9,113
0,0
11,119
6,98
5,78
0,9
5,87
1,19
12,120
16,136
1,28
4,61
2,36
14,129
0,2
17,137
5,80
5,89
13,124
1,21
3,58
2,38
8,109
10,115
6,93
17,139
5,82
13,126
15,132
1,23
3,51
2,31
2,40
4,68
6,95
5,75
1,22
5,84
7,103
1,16
1,25
3,53
2,33
2,42
9,112
4,70
11,118
6,97
5,77
7,105
0,11
1,18
16,135
3,46
3,55
2,35
12,122
4,63
14,128
6,90
4,72
7,107
0,4
0,13
1,20
3,48
3,57
2,37
8,108
4,65
14,130
6,92
4,74
7,100
0,6
13,125
3,50
2,30
3,59
4,67
6,94
7,102
0,8
13,127
5,86
3,52
1,27
4,60
9,111
4,69
6,96
2,44
7,104
0,1
5,79
0,10
5,88
3,45
3,54
12,121
1,29
4,62
4,71
10,114
7,106
0,3
17,138
5,81
0,12
3,47
15,131
3,56
