source,destination
1,31
6,82
4,64
10,98
2,39
2,48
5,74
0,5
0,14
12,107
14,113
1,24
1,33
4,66
7,83
10,100
2,41
13,108
2,50
5,76
0,7
0,16
1,26
1,35
7,85
11,101
2,43
2,52
0,0
0,9
1,19
1,28
1,37
7,87
11,103
2,45
2,54
0,2
5,71
1,21
8,91
1,30
10,97
3,58
2,38
2,47
2,56
5,73
12,106
1,23
1,32
10,99
3,60
2,40
2,49
4,68
5,75
13,110
0,18
1,25
9,94
3,62
2,42
6,79
4,70
5,77
0,11
8,88
9,96
11,102
6,81
0,4
0,13
1,20
8,90
14,112
3,57
11,104
4,65
0,6
0,15
8,92
3,59
1,34
4,67
7,84
13,109
2,51
0,8
0,17
9,93
1,27
3,61
6,78
1,36
4,69
7,86
2,44
2,53
0,1
0,10
9,95
1,29
3,63
6,80
2,46
2,55
0,3
5,72
0,12
8,89
12,105
14,111
1,22
