source,destination
4,55
10,107
5,65
7,99
5,74
0,5
3,22
5,83
4,30
5,92
4,39
4,48
4,57
5,67
5,76
3,24
5,85
4,32
1,8
4,41
4,50
4,59
11,110
5,69
0,0
5,78
3,26
5,87
4,34
1,10
4,43
4,52
5,62
5,71
0,2
5,80
13,115
5,89
4,36
1,12
4,45
12,113
2,20
4,54
8,100
10,106
5,64
5,73
3,21
5,82
13,117
4,29
4,38
4,47
8,102
10,108
5,66
6,95
5,75
3,23
5,84
4,31
1,7
4,40
2,15
9,103
11,109
5,68
5,77
3,25
4,33
1,9
2,17
12,114
9,105
5,61
11,111
5,70
7,98
0,4
4,35
1,11
5,91
2,19
4,56
5,63
13,116
4,28
0,6
1,13
5,93
8,101
4,49
4,58
6,94
5,86
2,14
4,42
4,51
4,60
6,96
0,1
5,79
3,27
5,88
2,16
4,44
12,112
4,53
9,104
7,97
5,72
0,3
5,81
5,90
2,18
4,37
4,46
