source,destination
1,31
6,82
2,39
7,90
2,48
5,74
0,5
0,14
9,99
1,24
1,33
6,84
10,100
2,41
2,50
5,76
0,7
0,16
1,17
1,26
2,34
7,85
10,102
2,43
0,0
0,9
1,19
1,28
2,36
7,87
11,103
3,65
2,45
0,2
1,21
1,30
3,58
2,38
11,105
3,67
2,47
5,73
1,23
8,93
1,32
3,51
3,60
2,40
2,49
4,68
5,75
1,22
1,25
8,95
3,53
10,101
3,62
2,42
6,79
4,70
5,77
0,11
1,18
9,96
3,55
2,35
3,64
6,81
4,72
7,89
0,4
0,13
1,20
9,98
3,57
2,37
11,104
3,66
6,83
7,91
0,6
0,15
8,92
3,59
0,8
8,94
3,52
1,27
3,61
6,78
4,69
7,86
2,44
0,1
0,10
3,54
1,29
3,63
6,80
4,71
7,88
2,46
0,3
0,12
9,97
3,56
