index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,False,False
5,True,False
6,False,False
7,True,False
8,True,False
9,False,False
10,False,False
11,True,False
12,False,False
13,False,False
14,True,True
15,False,False
16,False,False
17,False,False
18,False,False
19,True,False
20,False,False
21,False,False
22,False,False
23,False,False
24,False,False
25,False,False
26,False,False
27,False,False
28,False,True
29,True,False
30,False,False
31,False,True
32,False,False
33,False,False
34,True,False
35,False,False
36,False,False
37,False,False
38,True,True
39,False,False
40,False,False
41,False,False
