0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
0,9,9
0,10,10
0,11,11
0,12,12
0,13,13
0,14,14
0,15,15
0,16,16
0,17,17
0,18,18
1,0,19
1,1,20
1,2,21
1,3,22
1,4,23
1,5,24
1,6,25
1,7,26
1,8,27
1,9,28
1,10,29
1,11,30
1,12,31
1,13,32
1,14,33
1,15,34
1,16,35
1,17,36
1,18,37
2,0,38
2,1,39
2,2,40
2,3,41
2,4,42
2,5,43
2,6,44
2,7,45
2,8,46
2,9,47
2,10,48
2,11,49
2,12,50
2,13,51
2,14,52
2,15,53
2,16,54
2,17,55
2,18,56
3,0,57
3,1,58
3,2,59
3,3,60
3,4,61
3,5,62
3,6,63
3,7,64
3,8,65
3,9,66
3,10,67
3,11,68
3,12,69
3,13,70
3,14,71
3,15,72
3,16,73
3,17,74
3,18,75
4,0,76
4,1,77
4,2,78
4,3,79
4,4,80
4,5,81
4,6,82
5,0,83
5,1,84
5,2,85
5,3,86
5,4,87
5,5,88
5,6,89
6,0,90
6,1,91
6,2,92
6,3,93
6,4,94
6,5,95
6,6,96
7,0,97
7,1,98
7,2,99
7,3,100
7,4,101
8,0,102
8,1,103
8,2,104
8,3,105
8,4,106
9,0,107
9,1,108
9,2,109
9,3,110
9,4,111
10,0,112
10,1,113
10,2,114
10,3,115
11,0,116
11,1,117
11,2,118
11,3,119
12,0,120
12,1,121
12,2,122
12,3,123
13,0,124
13,1,125
13,2,126
14,0,127
14,1,128
14,2,129
15,0,130
15,1,131
15,2,132
