source,destination
12,68
15,85
18,99
10,61
0,5
3,31
17,94
13,72
1,15
1,24
19,103
9,56
18,101
11,62
14,79
0,7
3,33
5,39
13,74
1,17
16,88
19,105
8,50
0,0
11,64
14,81
0,9
6,43
4,34
13,76
1,19
15,82
2,27
16,90
8,52
10,58
0,2
11,66
6,45
4,36
1,21
2,29
12,70
3,30
7,46
1,14
1,23
17,96
19,102
9,55
14,78
7,48
13,73
1,16
1,25
5,41
16,87
19,104
9,57
14,80
6,42
0,11
13,75
1,18
2,26
19,106
12,67
15,84
6,44
18,98
10,60
0,4
4,35
1,20
17,93
2,28
12,69
15,86
18,100
0,6
1,13
3,32
17,95
5,38
9,54
12,71
14,77
7,47
11,63
0,8
5,40
16,89
8,51
0,1
7,49
11,65
0,10
15,83
16,91
8,53
18,97
10,59
0,3
0,12
17,92
4,37
1,22
