source,destination
12,123
1,31
6,91
2,39
2,48
7,99
0,5
5,83
0,14
1,24
1,33
8,103
2,41
3,70
2,50
7,101
11,117
0,7
5,85
0,16
1,26
1,35
8,105
2,43
3,72
2,52
0,0
11,119
0,9
5,87
1,19
12,120
1,28
1,37
3,65
2,45
10,113
14,129
3,74
2,54
0,2
4,82
5,89
13,124
15,130
1,21
1,30
3,58
2,38
9,108
3,67
2,47
10,115
6,93
2,56
13,126
15,132
1,23
1,32
8,102
3,60
2,40
9,110
3,69
2,49
11,116
6,95
4,77
5,84
0,18
1,25
8,104
3,62
2,42
3,71
11,118
4,79
0,11
8,106
12,122
3,64
14,128
3,73
6,90
4,81
7,98
0,4
0,13
1,20
3,57
9,107
3,66
3,75
6,92
7,100
0,6
13,125
0,15
3,59
9,109
1,34
3,68
6,94
4,76
2,51
0,8
5,86
0,17
1,27
3,61
9,111
1,36
6,96
2,44
4,78
10,112
2,53
0,1
0,10
5,88
12,121
1,29
3,63
14,127
2,46
4,80
7,97
10,114
2,55
0,3
0,12
15,131
1,22
