source,destination
24,88
24,97
25,105
17,67
25,114
0,5
3,22
27,141
4,30
5,37
26,124
28,158
26,133
24,81
24,90
10,54
25,107
25,116
3,24
6,41
4,32
26,117
1,8
5,39
26,126
24,83
21,75
24,92
8,50
25,100
25,109
11,55
0,0
27,136
3,26
6,43
4,34
26,119
15,64
1,10
28,153
26,128
18,69
24,85
24,94
9,51
25,102
22,78
25,111
0,2
6,45
13,60
26,121
1,12
16,65
26,130
27,150
2,20
24,87
24,96
28,167
20,74
25,104
23,79
3,21
4,29
27,143
26,123
27,152
26,132
24,89
28,160
28,169
25,106
17,68
3,23
4,31
7,48
1,7
27,145
26,125
2,15
24,82
26,134
28,162
8,49
25,99
14,62
3,25
6,42
27,138
4,33
26,118
15,63
1,9
27,147
26,127
2,17
28,155
28,164
12,58
22,77
6,44
13,59
25,113
0,4
19,72
26,120
27,140
1,11
27,149
26,129
2,19
5,36
28,157
28,166
20,73
9,52
24,98
10,53
6,46
4,28
25,115
0,6
26,122
27,142
1,13
16,66
27,151
5,38
28,159
28,168
24,91
23,80
25,108
27,135
7,47
27,144
28,165
2,14
5,40
28,161
28,170
24,84
14,61
21,76
24,93
25,101
25,110
11,56
0,1
27,137
28,156
3,27
27,146
2,16
28,154
28,163
12,57
18,70
24,86
24,95
25,103
25,112
19,71
0,3
27,139
27,148
2,18
5,35
26,131
