source,destination
26,140
8,46
24,97
24,106
10,52
25,114
0,5
3,22
25,123
26,133
26,142
21,73
8,48
24,99
24,108
11,53
25,116
23,91
25,125
5,30
15,62
1,8
18,67
26,135
26,144
24,101
9,49
22,76
0,0
6,34
23,84
25,118
4,25
13,58
23,93
5,32
1,10
16,63
12,56
26,137
26,146
20,72
23,77
19,70
0,2
3,19
6,36
23,86
4,27
26,139
26,148
8,45
24,96
10,51
17,66
23,79
3,21
6,38
23,88
2,13
26,132
26,141
8,47
14,60
23,81
3,23
24,110
7,39
23,90
15,61
1,7
25,127
2,15
26,134
22,75
11,54
24,103
23,83
24,112
4,24
7,41
13,57
23,92
25,120
1,9
25,129
2,17
18,68
20,71
9,50
3,18
6,35
23,85
24,105
4,26
7,43
23,94
25,113
0,4
25,122
1,11
16,64
8,44
24,98
23,78
6,37
24,107
23,87
4,28
25,115
25,124
2,12
5,29
14,59
26,143
21,74
24,100
23,80
24,109
23,89
25,117
1,6
25,126
2,14
5,31
12,55
26,136
26,145
24,102
23,82
24,111
7,40
0,1
19,69
25,119
25,128
2,16
5,33
26,138
26,147
24,95
24,104
17,65
7,42
0,3
3,20
25,121
25,130
26,131
