source,destination
1,31
1,40
1,49
8,128
2,57
0,5
3,86
2,66
0,14
14,150
6,112
2,75
0,23
4,94
11,142
5,101
1,33
1,42
1,51
8,130
2,59
0,7
3,88
2,68
0,16
14,152
6,114
4,96
5,103
7,122
13,147
1,35
1,44
0,0
2,61
0,9
3,90
4,98
1,28
13,149
1,37
1,46
8,125
0,2
9,133
6,109
7,117
1,30
1,39
8,127
2,56
3,85
9,135
6,111
4,93
7,119
10,136
2,77
0,25
1,32
12,145
1,53
3,87
14,151
6,113
4,95
2,70
0,18
7,121
10,138
2,79
0,27
5,105
1,55
3,89
6,115
2,63
0,11
4,97
2,72
0,20
7,123
2,81
5,107
1,48
6,108
0,4
2,65
0,13
4,99
7,116
2,74
0,22
11,141
2,83
5,100
1,41
1,50
6,110
8,129
2,58
0,6
4,92
2,67
0,15
7,118
2,76
0,24
11,143
5,102
1,34
1,43
12,144
1,52
8,131
2,60
0,8
2,69
0,17
7,120
10,137
2,78
0,26
5,104
13,148
1,36
1,45
12,146
1,54
8,124
0,1
2,62
0,10
9,132
3,91
2,71
0,19
10,139
2,80
5,106
1,29
1,38
1,47
8,126
0,3
3,84
2,64
0,12
9,134
2,73
0,21
11,140
2,82
