source,destination
6,82
7,90
5,65
3,13
3,22
4,30
4,39
6,66
6,75
6,84
7,92
3,6
3,15
3,24
2,4
4,32
4,41
6,68
6,77
8,96
5,60
3,8
0,0
3,17
4,34
4,43
6,70
8,98
5,53
7,87
9,106
5,62
3,10
3,19
4,27
1,3
4,36
4,45
5,46
5,55
5,64
3,12
3,21
4,29
4,38
8,93
5,48
9,101
5,57
3,14
3,23
4,31
4,40
8,95
5,50
9,103
6,79
5,59
3,7
3,16
3,25
4,33
8,97
6,72
5,52
9,105
6,81
5,61
3,9
3,18
7,89
4,26
1,2
4,35
8,99
6,74
5,54
6,83
5,63
3,11
7,91
4,28
6,67
5,47
9,100
6,76
5,56
6,85
2,5
8,94
4,42
6,69
5,49
9,102
6,78
5,58
7,86
0,1
4,44
6,71
5,51
9,104
6,80
7,88
3,20
4,37
6,73
