source,destination
20,84
19,64
0,5
3,22
5,28
12,43
13,44
19,57
19,66
4,23
1,8
10,38
17,53
20,79
19,59
0,0
19,68
21,96
4,25
1,10
8,34
20,72
20,81
19,61
19,70
0,2
3,19
21,89
15,48
21,98
4,27
11,41
20,74
20,83
19,63
3,21
21,91
21,100
12,42
18,55
2,13
9,37
20,76
19,56
20,85
6,31
21,93
16,51
1,7
2,15
17,52
20,78
21,86
7,32
21,95
4,24
1,9
2,17
14,46
10,39
20,71
20,80
3,18
21,88
21,97
4,26
0,4
1,11
8,35
11,40
20,73
20,82
21,90
15,49
19,65
21,99
18,54
2,12
5,29
9,36
20,75
6,30
13,45
19,58
21,92
16,50
19,67
1,6
2,14
20,77
19,60
21,94
0,1
19,69
2,16
21,87
7,33
19,62
0,3
3,20
14,47
