source,destination
1,31
1,40
1,49
2,57
0,5
3,86
2,66
0,14
9,136
2,75
0,23
6,121
4,103
1,33
13,154
1,42
15,160
1,51
8,130
2,59
0,7
3,88
2,68
0,16
9,138
4,96
4,105
1,35
1,44
0,0
8,132
2,61
0,9
3,90
9,140
4,98
7,124
1,28
1,37
1,46
16,163
0,2
8,134
12,150
3,92
14,156
6,118
4,100
7,126
10,143
1,30
1,39
5,110
2,56
3,85
9,135
12,152
3,94
14,158
6,120
4,102
2,77
0,25
7,128
1,32
13,153
5,112
1,53
3,87
9,137
4,95
6,122
2,70
0,18
4,104
2,79
0,27
11,146
5,114
1,55
3,89
2,63
0,11
4,97
2,72
0,20
7,123
2,81
11,148
5,107
5,116
1,48
12,149
0,4
2,65
0,13
4,99
2,74
0,22
7,125
10,142
2,83
5,109
1,41
15,159
1,50
12,151
8,129
2,58
0,6
2,67
0,15
2,76
0,24
7,127
10,144
5,111
1,34
13,155
1,43
15,161
1,52
8,131
2,60
0,8
2,69
0,17
9,139
2,78
0,26
11,145
5,113
1,36
1,45
16,162
1,54
0,1
8,133
2,62
0,10
3,91
2,71
0,19
6,117
2,80
11,147
5,106
5,115
1,29
1,38
1,47
16,164
0,3
3,84
2,64
0,12
3,93
2,73
0,21
10,141
14,157
6,119
2,82
4,101
5,108
