source,destination
16,93
8,55
10,61
0,5
11,69
6,48
4,39
1,15
15,87
2,32
16,95
10,63
0,7
3,33
1,17
2,25
15,89
9,58
0,0
14,81
0,9
3,35
7,51
13,76
1,19
2,27
9,60
0,2
11,66
14,83
6,45
1,12
13,78
1,21
2,29
16,92
8,54
11,68
14,85
6,47
4,38
1,14
13,80
2,22
2,31
16,94
8,56
12,72
10,65
4,40
1,16
5,41
2,24
9,57
12,74
7,50
1,18
2,26
5,43
9,59
14,82
0,4
7,52
1,11
1,20
2,28
15,86
6,46
10,62
0,6
11,70
1,13
2,30
12,71
15,88
10,64
0,8
3,34
2,23
12,73
15,90
0,1
7,49
0,10
3,36
5,42
13,77
12,75
16,91
8,53
0,3
11,67
14,84
4,37
5,44
13,79
