0,0,0
0,1,1
0,2,2
1,0,3
1,1,4
1,2,5
2,0,6
2,1,7
2,2,8
3,0,9
3,1,10
3,2,11
4,0,12
4,1,13
4,2,14
5,0,15
5,1,16
5,2,17
6,0,18
6,1,19
6,2,20
7,0,21
7,1,22
7,2,23
8,0,24
8,1,25
8,2,26
9,0,27
9,1,28
9,2,29
10,0,30
10,1,31
10,2,32
11,0,33
11,1,34
11,2,35
12,0,36
12,1,37
12,2,38
13,0,39
13,1,40
13,2,41
14,0,42
14,1,43
14,2,44
15,0,45
15,1,46
15,2,47
16,0,48
16,1,49
17,0,50
17,1,51
17,2,52
17,3,53
17,4,54
17,5,55
17,6,56
17,7,57
17,8,58
17,9,59
17,10,60
17,11,61
17,12,62
17,13,63
17,14,64
17,15,65
17,16,66
18,0,67
18,1,68
18,2,69
18,3,70
18,4,71
18,5,72
18,6,73
18,7,74
18,8,75
18,9,76
18,10,77
18,11,78
18,12,79
18,13,80
18,14,81
18,15,82
18,16,83
