source,destination
1,31
4,64
6,91
8,110
2,39
4,73
0,5
11,124
5,83
0,14
3,49
1,24
16,141
2,32
4,66
8,112
2,41
7,101
10,118
0,7
5,85
1,17
1,26
12,127
2,34
2,43
10,120
0,0
14,136
6,98
0,9
5,87
13,131
1,19
15,137
1,28
2,36
2,45
9,115
0,2
5,80
5,89
7,108
13,133
1,21
15,139
1,30
3,58
2,38
2,47
9,117
6,93
4,75
11,123
5,82
1,23
16,140
3,51
3,60
2,40
8,111
4,68
6,95
4,77
11,125
1,22
5,84
7,103
1,16
1,25
16,142
3,53
2,33
3,62
2,42
8,113
12,129
4,70
14,135
6,97
4,79
7,105
0,11
13,130
1,18
3,55
2,35
9,114
6,90
4,72
6,99
7,107
0,4
0,13
13,132
1,20
3,48
3,57
2,37
4,65
9,116
6,92
4,74
7,100
7,109
0,6
0,15
3,50
3,59
12,126
4,67
6,94
4,76
7,102
10,119
0,8
5,86
3,52
1,27
3,61
12,128
4,69
14,134
6,96
2,44
4,78
7,104
0,1
10,121
0,10
5,88
3,54
15,138
1,29
3,63
4,71
2,46
7,106
0,3
11,122
5,81
0,12
3,56
