source,destination
4,55
6,82
7,90
5,65
7,99
3,31
3,40
1,15
4,48
6,75
4,57
6,84
8,103
7,92
5,67
3,33
1,8
3,42
4,50
6,77
2,25
5,60
7,94
10,111
5,69
0,0
3,35
1,10
4,52
2,27
7,87
9,106
5,62
10,113
5,71
1,3
3,37
1,12
4,45
2,20
4,54
8,100
2,29
9,108
5,64
3,30
1,5
1,14
4,47
2,22
8,102
5,66
1,7
2,24
8,104
6,79
5,59
5,68
7,96
1,9
2,17
2,26
6,72
9,105
6,81
5,61
5,70
7,89
7,98
1,2
1,11
3,39
2,19
2,28
6,74
4,56
9,107
6,83
5,63
7,91
1,4
1,13
3,32
3,41
2,21
8,101
4,49
6,76
9,109
6,85
7,93
10,110
1,6
3,34
3,43
2,23
4,51
6,78
5,58
7,86
7,95
10,112
0,1
3,36
2,16
4,44
4,53
6,80
7,88
7,97
10,114
3,38
2,18
4,46
6,73
