source,destination
35,88
42,103
39,97
0,5
3,22
5,28
12,43
33,84
13,44
19,57
40,98
4,23
1,8
20,58
26,71
47,112
10,38
17,53
32,83
27,72
0,0
34,87
4,25
37,92
24,67
1,10
8,34
41,101
44,106
31,81
0,2
3,19
15,48
25,68
32,82
21,61
42,102
22,62
11,41
29,77
6,29
39,96
28,75
3,21
46,111
12,42
18,55
36,91
2,13
35,89
9,37
19,56
43,105
6,31
16,51
1,7
26,70
2,15
33,85
17,52
23,65
7,32
40,99
4,24
24,66
1,9
30,79
2,17
14,46
47,113
10,39
31,80
38,95
3,18
0,4
1,11
5,27
45,109
8,35
11,40
29,76
46,110
15,49
18,54
36,90
25,69
2,12
9,36
22,63
43,104
6,30
13,45
16,50
34,86
1,6
2,14
20,59
23,64
41,100
27,73
0,1
30,78
37,93
2,16
21,60
38,94
44,107
7,33
28,74
0,3
3,20
5,26
45,108
14,47
