source,destination
18,72
24,88
26,140
24,97
25,105
22,81
25,114
0,5
3,22
27,141
4,30
5,37
26,124
26,133
12,61
24,90
24,99
25,107
25,116
19,75
3,24
6,41
4,32
1,8
5,39
26,126
26,135
24,92
24,101
10,56
25,109
17,71
0,0
25,118
3,26
6,43
7,51
1,10
26,128
27,157
26,137
24,85
24,94
8,52
14,65
25,111
0,2
6,45
15,66
1,12
27,150
26,130
27,159
2,20
24,87
26,139
24,96
25,104
22,80
11,59
3,21
4,29
7,46
13,62
27,143
26,123
27,152
26,132
18,73
24,89
20,76
9,55
25,106
3,23
6,40
4,31
7,48
1,7
27,145
26,125
16,69
2,15
26,134
27,154
23,83
3,25
6,42
4,33
7,50
25,120
1,9
27,147
26,127
27,156
2,17
5,34
14,64
21,79
6,44
25,113
0,4
1,11
27,149
26,129
27,158
2,19
5,36
12,60
24,98
4,28
25,115
19,74
0,6
26,122
27,142
1,13
27,151
5,38
24,91
9,54
24,100
25,108
17,70
7,47
13,63
25,117
27,144
16,68
2,14
27,153
26,136
24,84
20,77
24,93
24,102
23,82
10,57
25,110
0,1
7,49
25,119
3,27
27,146
27,155
2,16
26,138
24,86
21,78
24,95
8,53
25,103
25,112
11,58
0,3
25,121
27,148
2,18
5,35
15,67
26,131
