source,destination
24,106
17,67
24,115
0,5
25,123
25,132
1,15
24,99
24,108
10,54
0,7
3,24
23,91
25,125
4,32
1,8
5,39
21,75
8,50
24,101
11,55
0,0
23,84
25,118
3,26
23,93
4,34
15,64
1,10
18,69
9,51
22,78
0,2
23,86
3,28
6,45
23,95
13,60
4,36
1,12
16,65
2,20
20,74
23,79
23,88
3,30
23,97
1,14
25,134
2,22
17,68
23,81
24,110
23,90
4,31
7,48
25,127
5,41
8,49
14,62
24,103
23,83
3,25
24,112
23,92
4,33
25,120
15,63
1,9
25,129
2,17
5,43
12,58
22,77
24,105
23,85
24,114
23,94
13,59
0,4
4,35
19,72
25,122
1,11
25,131
2,19
20,73
9,52
24,98
24,107
10,53
23,87
6,46
24,116
0,6
25,124
1,13
16,66
25,133
5,38
2,21
24,100
23,80
24,109
23,89
7,47
25,117
25,126
25,135
2,23
5,40
14,61
21,76
24,102
23,82
24,111
11,56
0,1
25,119
3,27
25,128
2,16
5,42
12,57
18,70
24,104
24,113
0,3
19,71
25,121
3,29
23,96
25,130
2,18
4,37
5,44
