source,destination
27,105
27,114
25,96
30,174
28,122
30,183
28,131
0,5
22,90
28,140
11,69
3,31
6,57
4,39
13,72
1,15
27,107
18,83
27,116
30,176
28,124
20,86
30,185
9,65
28,133
0,7
29,162
28,142
3,33
6,59
4,41
1,17
27,100
16,79
2,25
27,109
27,118
30,169
30,178
28,126
0,0
29,155
28,135
30,187
17,80
29,164
23,93
3,35
6,52
1,10
7,60
4,43
27,102
24,94
27,111
27,120
30,171
29,148
28,128
14,74
30,180
0,2
21,89
28,137
29,157
3,28
6,54
4,36
1,12
2,20
27,104
5,46
27,113
30,173
12,70
8,63
29,150
28,130
30,182
29,159
28,139
11,68
3,30
6,56
4,38
1,14
19,84
15,77
2,22
27,106
5,48
18,82
27,115
25,97
30,166
30,175
28,123
29,152
9,64
26,98
28,132
22,91
29,161
30,184
6,58
4,40
13,73
1,16
16,78
2,24
27,108
5,50
27,117
30,168
29,145
28,125
30,177
20,87
29,154
28,134
30,186
29,163
23,92
10,67
1,9
27,101
2,26
27,110
30,170
29,147
28,127
30,179
21,88
29,156
29,165
0,4
1,11
7,61
2,19
27,103
5,45
30,172
29,149
14,75
29,158
0,6
28,141
1,13
3,32
2,21
5,47
12,71
29,151
29,160
0,8
28,143
3,34
19,85
2,23
4,42
5,49
30,167
29,144
27,119
26,99
29,153
0,1
10,66
28,136
17,81
3,27
6,53
5,51
24,95
27,112
29,146
27,121
8,62
30,181
28,129
0,3
28,138
3,29
6,55
2,18
4,37
5,44
15,76
