source,destination
27,114
26,94
8,55
26,103
27,123
30,174
27,132
10,61
30,183
17,76
0,5
3,22
28,140
30,192
29,169
4,30
28,149
5,37
24,90
27,116
26,96
8,57
27,125
30,176
30,185
28,133
3,24
6,41
28,142
29,162
29,171
4,32
28,151
1,8
5,39
15,71
25,91
27,118
27,127
30,178
0,0
22,85
28,135
11,64
29,155
3,26
6,43
28,144
29,164
30,187
4,34
7,51
13,67
1,10
18,78
27,120
20,81
27,129
30,180
9,60
0,2
29,157
28,137
30,189
6,45
29,166
26,112
28,146
1,12
16,74
2,20
27,113
8,54
27,122
30,173
30,182
17,75
3,21
29,159
23,88
26,105
28,139
30,191
29,168
4,29
24,89
27,115
8,56
30,175
14,69
21,84
26,98
30,184
3,23
29,161
26,107
29,170
4,31
7,48
1,7
2,15
27,117
12,65
30,177
29,154
26,100
28,134
30,186
3,25
6,42
26,109
29,163
29,172
4,33
7,50
1,9
19,79
2,17
25,92
30,179
9,59
26,93
29,156
26,102
6,44
27,131
26,111
29,165
0,4
7,52
13,68
1,11
28,148
16,73
2,19
5,36
20,82
26,95
27,124
23,87
26,104
29,158
6,46
4,28
10,62
0,6
28,141
1,13
28,150
5,38
21,83
26,97
8,58
26,106
27,126
29,160
7,47
11,63
28,143
2,14
28,152
5,40
15,72
18,77
14,70
27,119
26,99
29,153
27,128
26,108
0,1
7,49
22,86
28,136
30,188
3,27
28,145
2,16
12,66
8,53
26,101
27,121
27,130
26,110
30,181
0,3
30,190
28,138
19,80
29,167
28,147
2,18
5,35
