index,is_init,is_goal
0,True,False
1,False,True
2,False,False
3,False,False
4,True,False
5,False,True
6,False,False
7,False,False
8,True,False
9,False,True
10,False,False
11,False,False
12,False,True
13,True,False
14,False,False
15,False,False
16,True,False
17,False,True
18,False,False
19,False,False
20,True,False
21,False,False
22,False,False
23,True,False
24,False,False
25,False,False
26,False,False
27,True,False
28,False,False
29,False,False
30,False,False
31,False,False
32,True,False
33,False,False
