0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
0,7,7
0,8,8
0,9,9
0,10,10
0,11,11
0,12,12
0,13,13
0,14,14
0,15,15
0,16,16
1,0,17
1,1,18
1,2,19
1,3,20
1,4,21
1,5,22
1,6,23
1,7,24
1,8,25
1,9,26
1,10,27
1,11,28
1,12,29
1,13,30
1,14,31
1,15,32
1,16,33
2,0,34
2,1,35
2,2,36
2,3,37
2,4,38
2,5,39
2,6,40
2,7,41
2,8,42
2,9,43
2,10,44
2,11,45
2,12,46
2,13,47
2,14,48
2,15,49
2,16,50
3,0,51
3,1,52
3,2,53
3,3,54
3,4,55
3,5,56
3,6,57
4,0,58
4,1,59
4,2,60
4,3,61
4,4,62
5,0,63
5,1,64
5,2,65
5,3,66
5,4,67
6,0,68
6,1,69
6,2,70
6,3,71
6,4,72
7,0,73
7,1,74
7,2,75
7,3,76
8,0,77
8,1,78
8,2,79
9,0,80
9,1,81
9,2,82
10,0,83
10,1,84
10,2,85
