source,destination,label
1,38,True
8,19,False
2,12,False
0,22,True
1,0,True
6,17,False
0,35,False
31,10,False
27,3,True
31,12,False
0,27,True
4,21,False
11,39,True
2,4,False
26,26,False
4,25,False
2,8,False
1,7,True
29,9,False
3,37,True
6,15,False
3,42,False
25,36,False
1,40,False
10,22,True
1,31,False
5,35,False
4,17,False
8,18,False
6,16,False
1,3,True
0,10,False
10,24,False
4,34,False
1,19,False
3,33,True
2,32,False
27,5,False
1,36,False
31,11,False
11,41,False
0,18,False
0,29,False
4,9,False
11,38,True
4,13,False
31,13,False
11,43,False
0,28,True
25,37,True
9,37,True
0,2,False
1,11,False
0,6,False
7,36,False
8,20,False
1,15,False
2,24,False
1,39,True
6,14,False
25,35,False
1,23,True
4,43,False
2,41,False
1,30,False
4,5,False
10,23,True
8,21,False
0,14,False
29,8,False
2,16,False
27,2,False
29,6,False
2,20,False
10,25,False
29,7,True
27,4,False
11,40,False
4,1,False
11,42,False
