source,destination,label
6,9,False
4,18,False
25,19,False
12,21,False
0,21,False
16,23,False
10,4,False
0,23,False
4,24,True
18,25,False
0,3,False
0,25,False
20,6,False
0,27,False
2,21,False
13,22,False
25,7,True
6,12,True
0,0,True
6,2,False
8,10,False
2,14,False
8,16,True
20,16,True
0,24,True
4,8,True
19,1,True
10,10,False
0,29,False
28,31,False
0,20,False
23,28,False
25,18,False
14,0,True
2,0,True
0,31,False
8,3,False
20,14,False
15,11,False
4,15,False
0,26,True
6,28,False
15,13,False
6,19,False
2,20,False
8,29,False
0,22,False
0,30,True
2,22,False
27,30,True
0,2,False
4,1,True
26,29,False
15,12,True
29,3,False
21,26,True
2,11,False
15,5,True
24,2,False
8,31,False
22,27,False
0,1,True
4,23,False
11,20,False
8,13,False
0,28,False
10,9,False
6,27,False
8,30,True
17,24,True
10,8,True
25,17,False
20,15,False
6,26,True
4,25,False
2,17,False
