source,destination
4,55
6,82
6,91
5,65
7,99
5,74
3,31
2,11
3,40
4,48
14,113
4,57
6,84
5,67
5,76
3,33
3,42
12,109
4,50
2,25
4,59
5,69
0,0
5,78
3,26
3,35
4,52
4,61
10,104
5,62
5,71
0,2
3,28
3,37
4,45
2,20
4,54
8,100
5,64
6,93
5,73
3,30
1,5
2,13
4,47
2,22
11,107
6,86
5,66
6,95
5,75
13,110
1,7
2,15
2,24
9,103
6,88
5,68
6,97
5,77
2,8
2,17
6,81
6,90
5,70
7,98
2,10
3,39
2,19
14,112
4,56
6,83
5,63
6,92
1,4
3,32
2,12
3,41
2,21
12,108
8,101
4,49
4,58
11,106
6,85
6,94
1,6
3,34
2,14
3,43
2,23
4,51
9,102
4,60
6,87
6,96
13,111
0,1
5,79
3,27
3,36
2,16
4,44
4,53
6,80
6,89
10,105
5,72
0,3
3,29
2,9
3,38
2,18
4,46
