source,destination
6,137
1,31
1,40
1,49
3,77
2,57
0,5
3,86
2,66
0,14
8,146
0,23
4,94
4,103
4,112
1,33
1,42
2,50
5,131
3,79
2,59
0,7
3,88
2,68
0,16
4,96
4,105
1,26
1,35
7,140
1,44
5,124
3,72
2,52
0,0
5,133
3,81
2,61
0,9
3,90
4,98
9,149
4,107
6,134
1,28
1,37
7,142
1,46
5,117
5,126
3,74
2,54
0,2
3,83
4,100
4,109
6,136
1,30
1,39
5,119
5,128
3,76
2,56
3,85
4,93
4,102
8,148
4,111
1,32
5,121
5,130
3,78
3,87
4,95
2,70
0,18
4,104
1,25
7,139
5,114
5,123
3,71
5,132
3,80
3,89
2,63
0,11
4,97
4,106
0,20
9,151
5,116
5,125
3,73
1,48
3,82
0,4
2,65
0,13
4,99
8,145
0,22
9,153
6,138
5,118
5,127
1,41
3,75
2,58
0,6
4,92
2,67
0,15
8,147
0,24
5,120
1,34
5,129
1,43
9,152
2,51
2,60
0,8
2,69
0,17
5,113
1,27
5,122
1,36
7,141
1,45
2,53
0,1
2,62
0,10
3,91
0,19
9,150
4,108
6,135
5,115
1,29
1,38
7,143
1,47
2,55
0,3
3,84
2,64
0,12
8,144
0,21
4,101
4,110
