source,destination
7,81
7,90
10,107
3,13
3,22
4,30
4,39
6,66
6,75
7,83
7,92
11,108
3,15
3,24
4,32
4,41
6,68
6,77
7,85
5,60
7,94
11,110
0,0
3,17
3,26
4,34
4,43
12,111
6,70
5,53
7,87
5,62
3,10
0,2
3,19
13,115
4,27
1,3
4,36
6,63
12,113
8,100
5,46
5,55
10,106
3,12
3,21
4,29
1,5
4,38
6,65
5,48
7,82
5,57
3,14
3,23
4,31
2,6
4,40
5,50
9,103
6,79
5,59
11,109
3,16
3,25
7,96
4,33
2,8
6,72
5,52
5,61
3,9
3,18
7,89
7,98
13,114
4,35
8,99
5,45
6,74
5,54
3,11
7,91
13,116
4,28
1,4
6,67
5,47
8,101
6,76
5,56
7,84
7,93
4,42
6,69
5,49
9,102
6,78
5,58
7,86
7,95
0,1
2,7
4,44
12,112
6,71
5,51
9,104
6,80
7,88
10,105
7,97
3,20
4,37
6,64
6,73
