source,destination
4,55
4,64
4,73
0,5
3,22
3,31
3,40
12,107
3,49
9,99
4,57
4,66
10,100
7,92
3,24
5,85
3,33
1,8
3,42
8,96
4,59
10,102
0,0
3,26
5,87
3,35
1,10
3,44
4,61
11,103
0,2
3,28
4,82
3,37
1,12
2,20
4,54
11,105
3,21
4,75
3,30
4,84
12,106
3,51
4,68
3,23
4,77
1,7
2,15
8,95
10,101
6,88
4,70
3,25
4,79
1,9
2,17
3,46
4,63
6,90
4,72
4,81
0,4
1,11
3,39
2,19
3,48
9,98
4,56
11,104
4,65
4,74
7,91
4,83
0,6
1,13
3,32
3,41
12,108
3,50
4,58
4,67
4,76
7,93
5,86
3,34
2,14
3,43
8,94
3,52
4,60
4,69
4,78
0,1
3,27
3,36
2,16
3,45
4,53
4,62
6,89
4,71
4,80
0,3
3,29
3,38
2,18
3,47
9,97
