source,destination
13,88
43,165
15,103
27,132
16,111
34,147
0,5
9,72
3,31
37,152
11,78
14,95
6,57
4,39
1,15
7,65
23,125
13,90
41,161
44,166
8,66
0,7
30,139
3,33
11,80
14,97
1,8
6,59
4,41
32,142
21,121
2,25
13,92
42,162
16,106
39,156
0,0
8,68
12,84
28,135
3,26
14,99
1,10
6,61
4,43
18,115
35,149
19,116
0,2
12,86
3,28
6,54
4,36
1,12
7,62
26,130
33,145
2,20
5,46
17,112
34,146
40,159
9,71
15,105
3,30
14,94
6,56
24,126
4,38
1,14
7,64
2,22
13,89
41,160
5,48
31,140
38,155
9,73
14,96
6,58
4,40
10,74
1,16
2,24
5,50
29,136
26,131
12,83
15,100
28,134
16,108
1,9
18,114
10,76
25,129
36,150
2,17
35,148
42,163
22,123
5,52
43,164
12,85
15,102
16,110
0,4
4,35
1,11
33,144
2,19
20,119
5,45
23,124
40,158
12,87
15,104
27,133
0,6
30,138
1,13
3,32
37,153
11,79
2,21
5,47
21,120
17,113
13,91
38,154
44,167
8,67
24,127
3,34
11,81
14,98
6,60
2,23
4,42
32,143
5,49
13,93
31,141
12,82
16,107
39,157
0,1
8,69
3,27
10,75
25,128
6,53
22,122
5,51
29,137
15,101
19,117
16,109
0,3
9,70
36,151
3,29
10,77
6,55
2,18
4,37
20,118
5,44
7,63
