source,destination
1,31
2,39
4,73
2,48
0,5
5,83
0,14
5,92
1,24
1,33
2,41
2,50
0,7
5,85
0,16
5,94
1,17
1,26
2,34
2,43
0,0
6,98
0,9
5,87
5,96
1,19
1,28
2,36
3,65
2,45
0,2
6,100
4,82
5,89
1,21
1,30
3,58
2,38
3,67
2,47
4,75
6,102
1,23
1,32
3,51
3,60
2,40
2,49
4,68
4,77
1,22
5,84
7,103
1,25
3,53
3,62
2,42
4,70
4,79
7,105
0,11
1,18
3,55
2,35
3,64
4,72
6,99
4,81
7,107
0,4
0,13
1,20
5,91
3,57
2,37
3,66
4,74
6,101
0,6
0,15
5,93
3,59
4,76
0,8
5,86
5,95
3,52
1,27
3,61
4,69
2,44
4,78
7,104
0,1
0,10
5,88
5,97
3,54
1,29
3,63
4,71
2,46
4,80
7,106
0,3
0,12
5,90
3,56
