source,destination
7,72
0,5
8,82
3,40
1,15
6,66
4,48
1,24
7,74
10,91
2,32
0,7
12,100
3,42
1,17
6,68
4,50
7,76
10,93
2,34
5,60
0,0
0,9
9,85
12,102
3,44
6,70
1,19
4,52
2,27
7,78
2,36
5,62
0,2
6,63
1,21
4,54
7,71
2,29
11,96
2,38
5,55
1,14
6,65
4,47
1,23
7,73
10,90
2,31
11,98
5,57
12,99
1,16
1,25
7,75
10,92
2,33
5,59
12,101
0,11
8,79
1,18
9,87
3,46
2,26
2,35
5,61
0,4
8,81
1,20
3,39
2,28
11,95
2,37
0,6
1,13
8,83
3,41
10,89
6,67
2,30
4,49
11,97
5,56
0,8
9,84
3,43
6,69
4,51
5,58
7,77
0,1
0,10
9,86
12,103
3,45
4,53
0,3
0,12
8,80
9,88
6,64
11,94
1,22
