source,destination,label
12,527,False
10,299,False
39,80,False
7,1019,False
36,285,False
97,365,False
21,125,False
97,880,False
37,426,False
40,93,False
82,592,False
57,772,False
64,375,False
39,555,False
1,850,False
86,687,False
9,203,False
69,433,False
85,734,False
2,863,False
11,432,False
67,417,False
25,533,False
95,419,False
63,363,False
45,146,False
34,165,False
101,456,False
95,894,False
50,204,False
63,838,False
102,968,False
25,484,False
78,1027,False
90,263,False
55,749,False
34,116,False
91,304,False
24,422,False
91,775,False
61,823,False
44,135,False
36,345,False
16,782,False
98,853,False
18,615,False
59,798,False
78,1028,False
44,610,False
99,470,False
101,1007,False
3,876,False
21,98,False
38,524,False
88,713,False
42,594,False
19,915,False
44,136,False
46,639,False
4,889,False
81,116,False
97,417,False
6,622,False
76,1004,False
9,214,False
96,392,False
80,79,False
7,635,False
80,550,False
81,591,False
40,570,False
11,443,False
83,557,False
23,278,False
99,462,False
14,759,False
91,276,False
82,604,False
100,974,False
37,429,False
35,201,False
3,778,False
34,138,False
90,323,False
92,289,False
57,775,False
64,378,False
17,795,False
15,963,False
11,394,False
33,834,False
31,1002,False
40,571,False
69,436,False
79,130,False
51,219,False
37,380,False
95,431,False
92,764,False
13,938,False
80,630,False
85,167,False
46,12,False
69,911,False
21,158,False
36,318,False
38,546,False
90,315,False
5,612,False
102,980,False
70,924,False
28,678,False
50,207,False
63,841,False
67,886,False
8,133,False
6,816,False
97,864,False
75,502,False
50,682,False
24,425,False
21,159,False
83,617,False
99,522,False
44,138,False
65,871,False
26,654,False
16,785,False
35,223,False
20,830,False
73,487,False
85,718,False
12,541,False
32,1015,False
66,404,False
21,110,False
44,613,False
93,833,False
95,403,False
48,658,False
96,444,False
33,1028,False
42,597,False
23,339,False
35,174,False
71,462,False
37,440,False
46,642,False
56,274,False
49,671,False
85,239,True
94,366,False
80,602,False
48,659,True
95,878,False
54,258,False
0,648,False
58,303,False
103,993,False
71,937,False
9,217,False
27,859,False
25,518,False
73,479,False
91,288,False
40,573,False
8,155,False
51,221,False
30,705,False
86,256,False
11,397,False
85,219,False
87,185,False
101,520,False
67,897,False
87,660,True
86,731,False
26,848,False
13,554,False
88,697,False
31,1005,False
20,1024,False
27,668,True
10,335,False
50,693,False
69,914,False
35,234,False
70,927,False
81,575,False
17,700,False
21,112,False
29,885,False
75,505,False
92,273,False
23,341,False
68,903,False
72,477,False
62,346,False
32,631,False
79,114,False
92,748,False
95,415,False
77,535,False
95,930,False
55,744,False
27,861,False
25,520,False
80,614,False
13,748,False
71,465,False
78,68,False
46,645,False
56,277,False
77,1010,False
34,152,False
63,42,False
22,230,False
60,322,False
90,299,False
101,967,False
89,346,False
54,261,False
92,353,False
4,983,False
58,306,False
61,335,False
43,118,False
71,940,False
97,848,False
98,889,False
53,240,True
82,89,False
34,103,False
83,601,False
58,781,False
99,506,False
36,332,False
100,1018,False
52,237,False
2,959,False
18,998,False
81,152,False
20,640,False
39,78,False
96,428,False
52,712,False
9,250,False
13,557,False
64,373,False
95,862,False
39,553,False
102,465,False
96,903,False
57,290,False
82,640,False
103,977,False
35,237,False
91,272,False
21,124,False
11,430,False
16,878,False
45,144,False
23,353,False
92,800,False
35,188,False
97,908,False
85,203,False
87,169,False
101,504,False
86,715,False
19,1011,False
102,1016,False
25,532,False
4,985,False
43,120,False
48,15,False
65,45,False
41,104,False
54,738,False
12,492,False
10,264,False
56,280,False
58,783,False
77,1013,False
51,23,False
7,731,False
60,325,False
96,875,False
5,899,False
87,249,True
81,559,False
78,1026,False
14,855,False
41,579,False
84,170,False
43,121,False
30,894,False
3,874,False
10,349,False
58,784,False
33,930,False
2,575,False
18,614,False
59,797,False
101,476,False
95,914,False
103,1029,False
39,81,False
87,229,False
52,715,False
5,708,False
85,650,False
88,741,False
37,427,False
101,951,False
28,774,False
57,773,False
64,376,False
39,556,False
92,337,False
1,851,False
90,758,False
98,873,False
82,73,False
83,585,False
16,881,False
99,490,False
45,147,False
100,1002,False
17,794,False
62,826,False
56,29,False
59,36,False
19,627,False
63,839,False
70,442,False
45,622,False
96,412,False
60,811,False
12,454,False
101,536,False
81,611,False
15,770,False
95,846,False
0,744,False
96,887,False
54,741,False
16,783,False
103,961,False
68,418,False
77,1016,False
43,598,False
90,343,False
28,968,False
59,799,False
66,402,False
41,582,False
44,611,False
3,877,False
90,818,False
42,595,False
92,784,False
46,160,False
85,187,False
26,944,False
6,623,False
101,488,False
18,617,False
86,699,False
7,636,False
47,174,False
11,444,False
19,821,False
41,4,False
58,34,False
82,125,False
96,859,False
32,822,False
64,379,False
83,637,False
39,559,False
17,796,False
15,964,False
99,542,False
33,835,False
51,220,False
89,278,False
64,854,False
47,166,False
13,939,False
45,150,False
69,912,False
76,515,False
27,666,False
94,386,False
86,200,False
101,460,False
95,898,False
102,501,False
63,842,False
70,445,False
103,1013,False
74,490,False
87,213,False
101,548,False
6,817,False
12,457,False
29,883,False
101,935,False
75,503,False
50,683,False
91,308,False
21,160,False
93,749,False
15,773,False
87,688,False
72,475,False
22,243,True
43,601,False
86,667,True
98,857,False
32,1016,False
66,405,False
82,572,False
41,585,False
44,614,False
55,262,False
84,214,False
99,474,False
33,1029,False
100,515,False
23,340,False
49,201,False
31,717,False
53,246,False
56,275,False
66,880,False
20,736,False
54,259,False
13,653,False
64,44,False
96,396,False
71,938,False
78,541,False
29,692,False
27,860,False
80,83,False
81,595,False
47,177,False
51,222,False
58,779,False
102,948,False
90,327,False
59,312,False
76,517,False
51,697,False
91,755,False
89,290,False
74,501,False
52,710,False
13,555,False
90,802,False
51,223,False
92,768,False
98,917,False
85,171,False
57,288,False
76,518,False
35,235,False
87,740,False
74,493,False
80,143,False
82,109,False
96,843,False
8,82,False
83,621,False
14,951,False
99,526,False
30,990,False
32,632,False
89,262,False
44,617,False
72,953,False
55,265,False
96,448,False
18,710,False
8,83,False
12,490,False
78,69,False
92,828,False
56,278,False
77,1011,False
51,21,False
79,110,False
94,370,False
86,184,False
10,312,False
102,485,False
4,984,False
103,997,False
87,197,False
43,119,False
78,544,False
71,941,False
102,960,False
10,263,False
46,155,False
58,782,False
24,364,False
87,672,False
1,947,False
2,960,False
47,655,False
37,390,False
59,315,False
98,841,False
51,700,False
82,556,False
85,223,False
84,198,False
52,713,False
17,890,False
100,499,False
5,706,False
85,698,False
39,554,False
74,979,False
93,813,False
57,291,False
23,269,False
95,383,False
25,497,False
75,992,False
94,430,False
15,866,False
40,87,False
22,207,False
57,766,False
77,67,False
16,879,False
45,11,False
45,145,False
72,955,False
99,538,False
101,979,False
91,352,False
30,606,False
8,85,False
34,80,False
24,386,False
67,411,False
89,274,False
0,841,False
90,786,False
36,309,False
97,389,False
98,901,False
53,726,False
48,669,True
6,719,False
18,713,False
54,739,False
73,969,False
12,493,False
10,265,False
101,971,False
7,732,False
65,387,False
77,1014,False
38,488,False
100,946,False
87,724,False
14,856,False
41,580,False
78,547,False
56,756,False
3,875,False
80,127,False
9,178,False
82,93,False
1,563,False
42,113,False
54,740,False
81,639,False
46,158,False
65,388,False
84,250,False
99,510,False
11,407,False
2,576,False
7,733,False
33,931,False
51,703,False
97,361,False
91,799,False
27,762,False
52,716,False
11,358,False
25,459,False
5,709,False
92,812,False
76,998,False
79,94,False
28,775,False
86,168,False
64,377,False
39,557,False
102,469,False
96,907,False
6,913,False
51,218,False
64,852,False
102,944,False
31,908,False
89,326,False
87,656,False
97,441,False
8,97,False
86,248,True
97,912,False
12,504,False
62,827,False
69,430,False
82,153,False
38,499,False
3,589,False
1,757,False
80,574,False
19,628,False
67,414,False
70,443,False
45,623,False
84,182,False
100,483,False
100,998,False
60,812,False
102,996,False
85,682,False
12,505,False
93,797,False
29,788,False
95,367,False
61,345,False
27,956,False
65,390,False
68,419,False
43,599,False
94,414,False
28,969,False
102,529,False
66,403,False
41,583,False
48,186,False
44,132,False
11,360,False
42,116,False
66,878,False
50,19,True
91,336,False
46,161,False
49,190,False
68,420,False
13,651,False
10,298,False
29,690,False
90,770,False
86,220,False
71,456,False
46,636,False
24,449,False
100,455,False
87,233,False
11,361,False
101,955,False
93,769,False
47,650,False
59,310,False
87,708,False
24,400,False
17,797,False
35,248,True
95,427,False
80,111,False
45,625,False
64,855,False
35,198,False
80,626,False
97,924,False
84,234,False
50,212,False
100,535,False
