index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,False,False
4,True,False
5,False,False
6,False,False
7,False,False
8,True,False
9,False,False
10,False,False
11,False,False
12,True,False
13,False,False
14,False,False
15,False,False
16,True,False
17,False,False
18,False,True
19,False,False
20,True,False
21,False,True
22,False,False
23,False,False
24,True,False
25,False,False
26,False,True
27,False,False
28,False,False
29,False,True
30,False,False
31,True,False
32,True,False
33,False,True
34,False,False
35,False,False
36,True,False
37,False,False
38,False,True
39,False,False
40,True,False
41,False,True
42,False,False
43,False,False
44,True,False
45,False,False
46,False,True
47,False,False
48,True,False
49,False,False
50,False,True
51,False,False
52,True,False
53,False,True
54,False,False
55,False,False
56,True,False
57,False,False
58,False,True
59,False,False
60,True,False
61,False,True
62,False,False
63,False,False
64,True,False
65,False,True
66,False,False
67,False,False
68,True,False
69,False,False
70,False,True
71,False,False
72,True,False
73,False,True
74,False,False
75,False,False
76,True,False
77,False,False
78,False,True
79,False,False
80,True,False
81,False,False
82,False,True
83,False,False
84,True,False
85,False,True
86,False,False
87,False,False
88,True,False
89,False,False
90,False,True
91,False,False
92,True,False
93,False,True
94,False,False
95,False,False
96,False,False
97,False,True
98,False,False
99,True,False
100,True,False
101,False,False
102,False,True
103,False,False
104,True,False
105,False,True
106,False,False
107,False,False
108,True,False
109,False,False
110,False,True
111,False,False
112,True,False
113,False,False
114,False,True
115,False,False
116,True,False
117,False,True
118,False,False
119,False,False
120,True,False
121,False,False
122,False,True
123,False,False
124,True,False
125,False,True
126,False,False
127,False,False
128,False,False
129,False,False
130,False,False
131,False,False
132,False,False
133,False,False
134,False,False
135,False,False
136,False,False
137,False,False
138,False,False
139,False,False
140,False,False
141,False,False
142,False,False
143,False,False
144,False,False
145,False,False
146,False,False
147,False,False
148,False,False
149,False,False
150,False,False
151,False,False
152,True,False
153,False,False
154,False,False
155,False,False
156,False,False
157,False,False
158,False,False
159,False,False
160,False,False
161,False,False
162,False,False
163,False,False
164,False,False
165,False,False
166,False,False
167,True,False
168,False,False
169,False,False
170,False,False
171,False,False
172,False,False
173,False,False
174,False,False
175,False,False
176,False,False
177,False,False
178,False,False
179,False,False
180,False,False
181,False,False
182,False,False
183,False,False
184,False,False
185,False,False
186,False,False
187,False,False
188,False,False
189,False,False
190,False,False
191,False,False
192,False,False
193,True,False
194,True,False
195,False,False
