source,destination
1,31
1,40
2,48
3,77
2,57
0,5
8,128
0,14
4,94
6,121
5,101
1,24
1,33
3,70
2,50
3,79
2,59
0,7
8,130
0,16
4,87
4,96
5,103
7,122
1,26
1,35
2,43
3,72
2,52
0,0
2,61
0,9
4,89
4,98
7,124
1,28
1,37
3,65
2,45
3,74
2,54
0,2
4,82
4,91
6,118
1,21
7,126
1,30
1,39
5,110
3,67
2,47
3,76
2,56
8,127
4,84
4,93
6,120
1,23
1,32
5,112
3,69
2,49
3,78
4,86
4,95
0,18
1,25
5,105
5,114
2,42
3,71
3,80
4,88
4,97
0,11
7,123
0,20
5,107
5,116
3,64
3,73
4,81
4,90
0,4
0,13
7,125
5,100
5,109
3,66
1,41
3,75
4,83
8,129
2,58
0,6
4,92
0,15
5,102
5,111
1,34
3,68
2,51
4,85
8,131
2,60
0,8
0,17
5,104
5,113
1,27
1,36
2,44
2,53
0,1
2,62
0,10
0,19
6,117
5,106
5,115
1,29
3,63
1,38
2,46
2,55
0,3
0,12
6,119
5,99
5,108
1,22
