source,destination
4,55
7,81
10,98
5,65
0,5
3,40
12,107
1,15
3,49
6,75
1,24
4,57
2,32
7,83
10,100
5,67
0,7
3,42
9,92
12,109
1,17
6,68
4,59
7,76
2,34
5,60
0,0
0,9
3,44
12,111
6,70
1,19
4,52
2,27
7,78
2,36
11,103
5,62
0,2
13,115
1,21
8,91
4,54
2,29
7,80
10,97
2,38
11,105
5,64
1,14
8,84
1,23
3,51
2,31
7,82
10,99
5,66
1,22
1,16
8,86
1,25
9,94
2,33
10,101
13,112
0,11
1,18
8,88
3,46
2,26
9,96
6,72
2,35
11,102
5,61
13,114
0,4
1,20
3,39
8,90
3,48
2,28
6,74
2,37
4,56
11,104
5,63
13,116
0,6
1,13
3,41
12,108
3,50
2,30
4,58
11,106
0,8
8,85
3,43
9,93
12,110
6,69
7,77
0,1
0,10
8,87
3,45
9,95
6,71
4,53
7,79
13,113
0,3
0,12
8,89
3,47
6,73
