source,destination
15,85
32,165
18,90
32,174
25,105
30,119
30,128
0,5
34,211
9,72
30,137
31,157
3,31
22,99
33,191
34,220
34,229
1,15
6,66
4,48
13,81
16,86
32,167
30,121
31,150
30,130
20,95
0,7
34,213
31,159
3,33
34,222
23,100
6,59
4,41
1,17
33,205
2,25
27,109
30,114
31,143
30,123
0,0
31,152
30,132
0,9
21,96
31,161
34,215
3,35
34,224
1,10
6,61
4,43
1,19
7,69
33,207
2,27
32,162
28,110
5,53
30,116
31,145
30,125
0,2
31,154
14,83
30,134
32,183
34,217
3,37
6,63
1,12
4,45
33,200
2,20
33,209
2,29
5,55
25,104
30,118
31,138
12,79
30,127
31,147
32,176
31,156
34,210
3,30
22,98
32,185
29,113
33,193
6,65
1,14
4,47
13,80
33,202
19,93
2,22
34,231
5,57
31,140
30,120
32,169
31,149
20,94
32,178
9,73
26,107
31,158
33,186
10,74
4,40
33,195
1,16
17,89
33,204
2,24
27,108
34,233
16,87
5,50
31,142
30,122
24,103
31,151
32,171
32,180
31,160
8,70
23,101
33,188
33,197
1,18
7,68
33,206
34,226
2,26
5,52
15,84
30,115
32,164
31,144
32,173
31,153
14,82
21,97
32,182
0,4
33,190
30,136
1,11
34,219
33,199
11,77
3,39
34,228
33,208
2,28
28,111
5,54
32,166
12,78
31,146
18,91
32,175
31,155
32,184
30,129
0,6
34,212
33,192
1,13
3,32
34,221
33,201
19,92
2,21
34,230
6,67
4,49
5,56
31,139
32,168
31,148
32,177
26,106
30,131
0,8
34,214
33,194
17,88
3,34
34,223
33,203
6,60
2,23
4,42
34,232
5,58
31,141
24,102
32,170
32,179
30,124
0,1
33,187
30,133
10,75
33,196
34,216
3,36
34,225
6,62
4,44
5,51
32,163
32,172
30,117
32,181
30,126
0,3
8,71
33,189
30,135
34,218
33,198
11,76
29,112
3,38
34,227
6,64
4,46
