source,destination
1,31
1,40
2,48
7,99
11,115
3,77
2,57
0,5
2,66
0,14
1,24
1,33
8,103
1,42
3,70
2,50
7,101
11,117
2,59
0,7
2,68
0,16
12,118
1,26
1,35
8,105
1,44
10,111
3,72
2,52
0,0
2,61
0,9
5,87
13,122
12,120
1,28
1,37
10,113
3,74
2,54
0,2
4,82
5,89
1,30
1,39
9,108
2,47
3,76
2,56
6,93
4,84
1,23
1,32
8,102
9,110
14,124
3,69
2,49
11,116
6,95
4,86
0,18
1,25
8,104
14,126
3,71
4,79
13,121
2,63
0,11
0,20
8,106
3,73
4,81
7,98
0,4
13,123
2,65
0,13
5,91
0,22
9,107
1,41
3,75
6,92
4,83
7,100
2,58
0,6
2,67
0,15
9,109
1,34
1,43
6,94
2,51
4,85
2,60
0,8
0,17
12,119
1,27
14,125
1,36
1,45
6,96
4,78
10,112
2,53
0,1
2,62
0,10
5,88
0,19
1,29
1,38
2,46
4,80
7,97
10,114
2,55
0,3
2,64
0,12
5,90
0,21
