source,destination
33,91
10,43
7,35
3,13
19,64
40,105
2,11
26,78
47,119
10,45
17,60
3,15
34,94
5,21
37,99
24,74
41,108
7,30
44,113
31,88
0,0
15,55
48,122
25,75
32,89
21,68
9,42
42,109
22,69
11,48
29,84
6,27
0,2
39,103
4,18
13,51
28,82
46,118
12,49
18,62
36,98
8,36
20,65
35,96
3,12
19,63
43,112
27,79
1,5
16,58
26,77
33,92
8,38
10,44
17,59
23,72
3,14
40,106
1,7
24,73
30,86
9,39
14,53
47,120
6,24
31,87
7,32
38,102
2,8
45,116
9,41
11,47
29,83
6,26
4,17
7,34
15,56
2,10
18,61
36,97
25,76
22,70
6,28
43,111
4,19
13,52
1,4
16,57
5,20
34,93
8,37
20,66
23,71
41,107
7,29
10,46
27,80
1,6
5,22
30,85
48,121
37,100
21,67
6,23
7,31
38,101
44,114
0,1
28,81
46,117
45,115
9,40
14,54
32,90
6,25
35,95
42,110
4,16
7,33
0,3
39,104
2,9
12,50
