source,destination
4,55
6,82
4,64
7,90
10,107
5,65
5,74
0,5
3,40
1,15
3,49
1,24
6,75
4,57
6,84
2,32
7,92
10,109
5,67
0,7
3,42
1,17
6,77
8,96
4,59
2,34
7,85
7,94
5,69
0,0
0,9
3,44
1,19
4,52
8,98
2,27
4,61
2,36
7,87
5,71
0,2
1,21
4,54
2,29
2,38
10,106
5,73
1,14
1,23
3,51
2,31
9,101
10,108
5,66
1,16
1,25
8,95
2,33
9,103
6,79
5,68
0,11
1,18
3,46
2,26
8,97
2,35
6,81
4,63
5,70
7,89
0,4
1,20
3,39
3,48
2,28
8,99
2,37
4,56
6,83
7,91
0,6
1,13
3,41
3,50
2,30
9,100
6,76
4,58
7,93
0,8
3,43
9,102
6,78
4,60
7,86
0,1
0,10
3,45
4,53
9,104
6,80
4,62
7,88
10,105
5,72
0,3
0,12
3,47
1,22
