source,destination
4,55
6,82
4,64
6,91
7,99
5,74
3,40
1,15
3,49
4,57
6,84
2,32
5,67
7,101
5,76
1,8
3,42
1,17
4,50
2,25
4,59
8,105
9,113
5,69
0,0
5,78
3,35
1,10
3,44
4,52
2,27
4,61
8,107
9,115
5,71
5,80
1,3
3,37
1,12
2,20
4,54
2,29
8,109
6,93
5,73
1,5
1,14
2,22
2,31
9,110
6,86
5,66
6,95
5,75
7,103
1,7
1,16
2,24
8,104
2,33
9,112
6,88
5,68
6,97
5,77
1,9
3,46
2,26
8,106
4,63
9,114
6,90
5,70
7,98
1,2
1,11
3,39
2,19
3,48
2,28
8,108
4,56
6,83
4,65
6,92
7,100
1,4
1,13
3,41
2,21
2,30
4,58
6,85
6,94
7,102
1,6
3,34
3,43
2,23
4,51
4,60
9,111
6,87
6,96
0,1
5,79
3,36
3,45
4,53
4,62
6,89
5,72
5,81
3,38
2,18
3,47
