source,destination
12,68
18,81
27,123
26,103
20,84
27,132
9,63
0,5
28,140
3,31
6,48
19,82
28,149
29,169
29,178
28,158
1,15
16,77
26,96
27,125
27,134
17,78
0,7
3,24
23,91
28,142
29,162
6,50
29,171
4,32
28,151
1,8
5,39
7,58
24,92
27,118
27,127
14,72
0,0
27,136
3,26
29,164
28,144
6,52
29,173
4,34
28,153
1,10
27,120
8,61
27,129
0,2
11,66
3,28
29,166
26,112
28,146
29,175
4,36
7,53
1,12
15,75
2,20
18,80
25,95
27,122
9,62
22,89
29,159
26,105
28,139
3,30
6,47
26,114
29,168
29,177
4,38
7,55
13,71
1,14
16,76
2,22
20,85
26,98
29,161
23,90
26,107
6,49
29,170
10,65
26,116
29,179
7,57
5,41
27,117
21,86
26,100
3,25
29,163
26,109
6,51
29,172
4,33
1,9
7,59
2,17
28,155
5,43
14,73
26,102
27,131
26,111
29,165
0,4
4,35
1,11
28,148
2,19
28,157
5,45
12,69
27,124
26,104
6,46
27,133
26,113
0,6
7,54
28,141
1,13
19,83
28,150
2,21
26,97
27,126
26,106
29,160
27,135
10,64
26,115
17,79
7,56
28,143
28,152
2,23
5,40
24,93
27,119
26,99
8,60
26,108
27,128
0,1
27,137
28,156
3,27
28,145
2,16
28,154
29,174
5,42
15,74
25,94
21,87
26,101
27,121
27,130
26,110
0,3
22,88
28,138
11,67
3,29
29,167
28,147
2,18
4,37
13,70
29,176
5,44
