source,destination
6,18
23,68
24,97
24,106
21,64
6,20
17,51
24,99
19,57
24,108
16,49
12,36
9,28
14,42
24,92
7,21
17,53
22,67
24,101
19,59
0,0
23,84
15,46
12,38
14,44
8,25
10,31
24,94
7,23
3,10
23,77
0,2
5,16
23,86
1,3
24,96
23,70
23,79
23,88
1,5
18,55
11,34
23,72
4,13
23,81
24,110
23,90
2,6
20,60
17,52
22,66
23,74
13,39
24,103
23,83
15,45
24,112
12,37
2,8
8,24
10,30
20,62
3,9
23,76
13,41
24,105
23,85
15,47
8,26
10,32
21,63
6,19
23,69
3,11
24,98
23,78
24,107
23,87
16,48
1,4
18,54
9,27
11,33
21,65
24,91
23,71
24,100
4,12
23,80
19,58
23,89
24,109
16,50
18,56
9,29
14,43
11,35
24,93
7,22
23,73
24,102
4,14
23,82
24,111
0,1
5,15
2,7
20,61
24,95
23,75
13,40
24,104
24,113
5,17
