source,destination
49,142
67,178
70,183
77,197
33,109
20,84
3,13
5,19
56,156
74,192
19,82
40,123
9,35
15,69
58,159
7,28
26,96
11,44
47,137
65,173
54,152
17,78
5,21
75,193
38,119
71,186
51,146
15,71
8,32
72,187
61,166
24,92
7,30
11,46
45,133
78,200
0,0
62,167
68,180
31,106
12,47
52,147
15,73
59,162
8,34
69,181
10,40
25,93
0,2
22,87
4,18
13,51
29,102
66,176
76,195
1,3
50,143
12,49
15,66
67,177
73,190
18,80
36,116
10,42
14,58
57,157
20,83
3,12
13,53
56,155
74,191
63,170
43,130
1,5
15,68
64,171
27,97
16,76
34,112
9,37
37,117
70,184
11,43
14,60
3,14
54,151
23,90
41,126
44,131
51,145
58,160
15,70
8,31
61,165
30,104
48,140
11,45
14,62
6,24
32,107
65,174
21,86
4,15
68,179
42,127
75,194
38,120
55,154
2,8
59,161
39,121
8,33
72,188
28,100
46,136
10,39
14,55
49,141
14,64
45,134
6,26
66,175
4,17
29,101
35,114
53,150
19,81
2,10
52,148
12,50
73,189
36,115
60,164
14,57
3,11
7,27
26,95
77,198
33,110
13,52
43,129
1,4
17,77
5,20
50,144
71,185
16,75
34,111
40,124
9,36
14,59
24,91
57,158
7,29
78,199
23,89
13,54
41,125
47,138
1,6
5,22
31,105
64,172
27,98
9,38
15,72
30,103
48,139
37,118
14,61
6,23
21,85
0,1
55,153
44,132
62,168
2,7
12,48
15,65
28,99
46,135
15,74
14,63
6,25
18,79
10,41
25,94
32,108
69,182
4,16
35,113
53,149
42,128
22,88
2,9
63,169
76,196
39,122
15,67
60,163
14,56
