source,destination
24,88
8,46
24,97
10,52
25,105
17,67
25,114
0,5
3,22
27,141
26,124
28,158
26,133
24,81
24,90
8,48
25,98
25,107
27,134
5,30
26,117
15,62
1,8
26,126
24,83
21,75
24,92
25,100
22,76
25,109
11,55
0,0
27,136
4,25
13,58
5,32
26,119
28,153
1,10
26,128
12,56
18,69
24,85
24,94
20,72
9,51
25,102
25,111
19,70
0,2
3,19
6,36
4,27
7,44
26,121
16,65
26,130
27,150
24,87
8,45
24,96
28,167
25,104
17,66
23,79
3,21
6,38
4,29
27,143
26,123
2,13
24,80
26,132
24,89
28,160
8,47
28,169
14,60
25,106
3,23
26,116
1,7
27,145
26,125
2,15
24,82
28,162
8,49
25,99
11,54
4,24
7,41
27,138
26,118
15,63
1,9
27,147
26,127
2,17
5,34
18,68
28,155
28,164
9,50
22,77
3,18
6,35
4,26
7,43
13,59
25,113
0,4
26,120
27,140
1,11
16,64
26,129
27,149
28,157
28,166
20,73
23,78
6,37
10,53
4,28
25,115
27,142
26,122
27,151
2,12
28,159
28,168
21,74
24,91
6,39
25,108
27,135
1,6
27,144
28,165
2,14
5,31
28,152
28,161
24,84
14,61
24,93
25,101
7,40
25,110
0,1
27,137
27,146
2,16
5,33
28,154
28,163
12,57
24,86
24,95
25,103
7,42
25,112
0,3
3,20
19,71
27,139
27,148
28,156
26,131
