index,is_in_good_operators
0,True
1,True
2,False
3,False
4,False
5,True
6,False
7,True
8,True
9,True
10,True
11,False
12,False
13,False
14,False
15,True
16,True
17,False
18,True
19,False
20,False
21,True
22,True
23,False
24,True
25,True
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,True
38,False
39,False
40,False
41,False
42,False
43,False
44,True
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,True
67,True
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,True
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,True
88,False
89,True
90,False
91,True
92,True
93,True
94,False
95,True
96,False
97,True
98,False
99,False
100,True
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,True
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,True
127,True
128,True
129,False
130,True
131,True
132,True
133,True
134,False
135,True
136,False
137,True
138,False
139,True
140,True
141,True
142,True
143,True
144,True
145,True
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,True
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,True
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,True
176,True
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,False
216,False
217,True
218,False
219,False
220,False
221,False
222,False
223,False
224,True
225,False
226,False
227,False
228,False
229,False
230,True
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,True
244,False
245,True
246,False
247,True
248,True
249,True
250,True
251,False
252,False
253,True
254,False
255,False
256,False
257,False
258,False
259,True
260,False
261,False
262,False
263,False
264,False
265,False
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,False
279,False
280,False
281,True
282,False
283,True
284,True
285,False
286,True
287,True
288,True
289,True
290,False
291,True
292,False
293,True
294,False
295,True
296,True
297,True
298,True
299,True
300,True
301,True
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,True
319,False
320,False
321,False
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,True
335,False
336,False
337,False
