source,destination
1,31
13,152
1,40
15,158
2,48
3,77
2,57
0,5
8,128
3,86
2,66
0,14
9,136
3,95
0,23
6,121
4,103
1,24
1,33
13,154
1,42
15,160
2,50
3,79
2,59
0,7
8,130
3,88
2,68
0,16
6,114
4,96
11,144
1,26
1,35
1,44
16,161
3,72
2,52
0,0
3,81
2,61
0,9
8,132
12,148
3,90
6,116
4,98
7,124
1,28
1,37
1,46
16,163
3,74
2,54
0,2
3,83
9,133
12,150
3,92
14,156
6,118
4,100
7,126
1,30
13,151
1,39
5,110
3,76
2,56
3,85
9,135
3,94
6,120
4,102
1,32
13,153
5,112
2,49
3,78
3,87
9,137
6,122
2,70
0,18
4,104
10,138
1,25
11,146
5,105
3,80
12,147
3,89
6,115
2,63
0,11
4,97
7,123
0,20
10,140
17,164
5,107
3,73
3,82
12,149
0,4
2,65
0,13
4,99
7,125
0,22
10,142
17,166
5,109
1,41
3,75
15,159
8,129
2,58
0,6
2,67
0,15
7,127
11,143
5,111
1,34
1,43
2,51
8,131
2,60
0,8
2,69
0,17
11,145
5,113
1,27
1,36
1,45
16,162
2,53
0,1
2,62
0,10
3,91
2,71
0,19
10,139
14,155
6,117
5,106
1,29
1,38
1,47
2,55
0,3
3,84
2,64
0,12
9,134
3,93
10,141
0,21
14,157
6,119
4,101
17,165
5,108
